target,location,location_name,truth_date,year_week,value,source,file_kind,snapshot_date,file_path
ILI incidence,NL,Netherlands,2018-04-15,2018-W15,54.6,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,NL,Netherlands,2018-04-22,2018-W16,35.9,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,NL,Netherlands,2018-04-29,2018-W17,25.7,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,NL,Netherlands,2018-05-06,2018-W18,27.7,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,NL,Netherlands,2018-05-13,2018-W19,17.0,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,NL,Netherlands,2018-05-20,2018-W20,20.7,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,NL,Netherlands,2018-05-27,2018-W21,22.9,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,NL,Netherlands,2018-06-03,2018-W22,17.7,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,NL,Netherlands,2018-06-10,2018-W23,17.0,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,NL,Netherlands,2018-06-17,2018-W24,20.3,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,NL,Netherlands,2018-06-24,2018-W25,17.3,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,NL,Netherlands,2018-07-01,2018-W26,25.8,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,NL,Netherlands,2018-07-08,2018-W27,24.8,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,NL,Netherlands,2018-07-15,2018-W28,19.7,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,NL,Netherlands,2018-07-22,2018-W29,14.3,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,NL,Netherlands,2018-07-29,2018-W30,12.2,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,NL,Netherlands,2018-08-05,2018-W31,10.9,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,NL,Netherlands,2018-08-12,2018-W32,10.9,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,NL,Netherlands,2018-08-19,2018-W33,8.7,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,NL,Netherlands,2018-08-26,2018-W34,14.4,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,NL,Netherlands,2018-09-02,2018-W35,15.7,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,NL,Netherlands,2018-09-09,2018-W36,19.5,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,NL,Netherlands,2018-09-16,2018-W37,33.1,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,NL,Netherlands,2018-09-23,2018-W38,28.6,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,NL,Netherlands,2018-09-30,2018-W39,29.9,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,NL,Netherlands,2018-10-07,2018-W40,25.7,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,NL,Netherlands,2018-10-14,2018-W41,47.6,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,NL,Netherlands,2018-10-21,2018-W42,41.2,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,NL,Netherlands,2018-10-28,2018-W43,19.0,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,NL,Netherlands,2018-11-04,2018-W44,38.6,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,NL,Netherlands,2018-11-11,2018-W45,45.5,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,NL,Netherlands,2018-11-18,2018-W46,32.4,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,NL,Netherlands,2018-11-25,2018-W47,50.4,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,NL,Netherlands,2018-12-02,2018-W48,53.6,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,NL,Netherlands,2018-12-09,2018-W49,47.4,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,NL,Netherlands,2018-12-16,2018-W50,62.8,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,NL,Netherlands,2018-12-23,2018-W51,69.5,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,NL,Netherlands,2018-12-30,2018-W52,37.4,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,NL,Netherlands,2019-01-06,2019-W01,51.0,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,NL,Netherlands,2019-01-13,2019-W02,78.7,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,NL,Netherlands,2019-01-20,2019-W03,74.7,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,NL,Netherlands,2019-01-27,2019-W04,67.1,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,NL,Netherlands,2019-02-03,2019-W05,59.4,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,NL,Netherlands,2019-02-10,2019-W06,107.5,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,NL,Netherlands,2019-02-17,2019-W07,90.7,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,NL,Netherlands,2019-02-24,2019-W08,76.3,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,NL,Netherlands,2019-03-03,2019-W09,54.3,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,NL,Netherlands,2019-03-10,2019-W10,61.2,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,NL,Netherlands,2019-03-17,2019-W11,57.2,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,NL,Netherlands,2019-03-24,2019-W12,36.6,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,NL,Netherlands,2019-03-31,2019-W13,33.7,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,NL,Netherlands,2019-04-07,2019-W14,35.1,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,NL,Netherlands,2019-04-14,2019-W15,24.5,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,NL,Netherlands,2019-04-21,2019-W16,23.9,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,NL,Netherlands,2019-04-28,2019-W17,16.6,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,NL,Netherlands,2019-05-05,2019-W18,22.7,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,NL,Netherlands,2019-05-12,2019-W19,25.6,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,NL,Netherlands,2019-05-19,2019-W20,28.2,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,NL,Netherlands,2019-05-26,2019-W21,22.4,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,NL,Netherlands,2019-06-02,2019-W22,10.2,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,NL,Netherlands,2019-06-09,2019-W23,19.7,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,NL,Netherlands,2019-06-16,2019-W24,8.1,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,NL,Netherlands,2019-06-23,2019-W25,14.7,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,NL,Netherlands,2019-06-30,2019-W26,7.7,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,NL,Netherlands,2019-07-07,2019-W27,19.4,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,NL,Netherlands,2019-07-14,2019-W28,12.9,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,NL,Netherlands,2019-07-21,2019-W29,13.0,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,NL,Netherlands,2019-07-28,2019-W30,15.2,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,NL,Netherlands,2019-08-04,2019-W31,11.0,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,NL,Netherlands,2019-08-11,2019-W32,9.9,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,NL,Netherlands,2019-08-18,2019-W33,8.8,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,NL,Netherlands,2019-08-25,2019-W34,10.1,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,NL,Netherlands,2019-09-01,2019-W35,10.4,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,NL,Netherlands,2019-09-08,2019-W36,15.7,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,NL,Netherlands,2019-09-15,2019-W37,20.9,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,NL,Netherlands,2019-09-22,2019-W38,19.5,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,NL,Netherlands,2019-09-29,2019-W39,38.1,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,NL,Netherlands,2019-10-06,2019-W40,43.3,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,NL,Netherlands,2019-10-13,2019-W41,35.2,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,NL,Netherlands,2019-10-20,2019-W42,40.3,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,NL,Netherlands,2019-10-27,2019-W43,29.1,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,NL,Netherlands,2019-11-03,2019-W44,36.7,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,NL,Netherlands,2019-11-10,2019-W45,32.1,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,NL,Netherlands,2019-11-17,2019-W46,40.5,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,NL,Netherlands,2019-11-24,2019-W47,34.0,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,NL,Netherlands,2019-12-01,2019-W48,40.3,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,NL,Netherlands,2019-12-08,2019-W49,45.8,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,NL,Netherlands,2019-12-15,2019-W50,58.4,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,NL,Netherlands,2019-12-22,2019-W51,51.8,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,NL,Netherlands,2019-12-29,2019-W52,23.8,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,NL,Netherlands,2020-01-05,2020-W01,42.3,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,NL,Netherlands,2020-01-12,2020-W02,78.7,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,NL,Netherlands,2020-01-19,2020-W03,46.8,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,NL,Netherlands,2020-01-26,2020-W04,52.0,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,NL,Netherlands,2020-02-02,2020-W05,72.0,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,NL,Netherlands,2020-02-09,2020-W06,67.5,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,NL,Netherlands,2020-02-16,2020-W07,69.0,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,NL,Netherlands,2020-02-23,2020-W08,49.6,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,NL,Netherlands,2020-03-01,2020-W09,46.8,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,NL,Netherlands,2020-03-08,2020-W10,100.3,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,NL,Netherlands,2020-03-15,2020-W11,114.8,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,NL,Netherlands,2020-03-22,2020-W12,108.5,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,NL,Netherlands,2020-03-29,2020-W13,107.2,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,NL,Netherlands,2020-04-05,2020-W14,73.4,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,NL,Netherlands,2020-04-12,2020-W15,47.5,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,NL,Netherlands,2020-04-19,2020-W16,25.9,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,NL,Netherlands,2020-04-26,2020-W17,30.7,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,NL,Netherlands,2020-05-03,2020-W18,22.5,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
